location_id,longitude,latitude,easting_m,northing_m
143,28.274334826403585,37.16473406506914,5940000.0,1760000.0
144,28.383874320898716,37.14316057824197,5950000.0,1760000.0
145,28.493355693314186,37.12146045849537,5960000.0,1760000.0
146,28.602778688071393,37.099633811713936,5970000.0,1760000.0
147,28.7121430512243,37.07768074418756,5980000.0,1760000.0
148,28.821448530463165,37.05560136260767,5990000.0,1760000.0
149,28.930694875118274,37.0333957740634,6000000.0,1760000.0
150,29.039881836163563,37.01106408603779,6010000.0,1760000.0
151,29.149009166220107,36.98860640640396,6020000.0,1760000.0
152,29.258076619559603,36.96602284342126,6030000.0,1760000.0
153,29.36708395210768,36.94331350573155,6040000.0,1760000.0
154,29.476030921447244,36.92047850235523,6050000.0,1760000.0
155,29.584917286821582,36.89751794268751,6060000.0,1760000.0
156,29.69374280913755,36.8744319364945,6070000.0,1760000.0
157,29.802507250968524,36.85122059390943,6080000.0,1760000.0
158,29.911210376557385,36.82788402542871,6090000.0,1760000.0
159,30.019851951819366,36.804422341908214,6100000.0,1760000.0
160,30.128431744344805,36.78083565455928,6110000.0,1760000.0
161,30.23694952340187,36.75712407494494,6120000.0,1760000.0
162,30.34540505993911,36.73328771497607,6130000.0,1760000.0
163,30.453798126588048,36.70932668690744,6140000.0,1760000.0
164,30.56212849766559,36.68524110333392,6150000.0,1760000.0
165,32.286710245827166,36.283025353019625,6310000.0,1760000.0
166,32.39394190600924,36.25683986364875,6320000.0,1760000.0
167,32.501107098828456,36.23053189921719,6330000.0,1760000.0
168,32.608205630981665,36.204101578044884,6340000.0,1760000.0
169,32.71523731088323,36.177549018714316,6350000.0,1760000.0
170,32.8222019486659,36.150874340066636,6360000.0,1760000.0
171,32.929099356181446,36.12407766119776,6370000.0,1760000.0
172,27.30842437612154,37.44139890607727,5850000.0,1770000.0
173,27.418605201962194,37.42093939054217,5860000.0,1770000.0
174,27.528729965915474,37.400352143426296,5870000.0,1770000.0
