location_id,receiver_latitude,receiver_longitude,repi_km,analysed_pga_g,analysed_loss_ratio,global_cmt_pga_g,global_cmt_loss_ratio,pga_difference_g,loss_ratio_difference
24,38.24807464160599,26.93450807089659,1059.653525417077,0.0007555731542800412,0.0,0.0007555992450242234,0.0,2.60907441822179e-08,0.0
25,38.14647942535193,27.491558562072004,1012.1093446609871,0.001139392382537542,0.0,0.0011394354144630653,0.0,4.3031925523340925e-08,0.0
26,38.041654895825566,28.04715028256068,964.8055201702917,0.0008840628363100519,0.0,0.0008840996583739371,0.0,3.6822063885196335e-08,0.0
27,37.93361455511884,28.601248223537706,917.7826168955581,0.0010708556269556574,0.0,0.0010709048987462488,0.0,4.9271790591347633e-08,0.0
28,37.82237218374227,29.15381845299078,871.0899062048985,0.0012011796385109667,0.0,0.0012012409745201585,0.0,6.133600919180915e-08,0.0
29,37.70794182798869,29.70482812881885,824.787663867502,0.0010978471276302613,0.0,0.001097909692003781,0.0,6.25643735198151e-08,0.0
30,37.59033778720124,30.25424551046159,778.9501865574205,0.0013400815921380555,0.0,0.0013401671788968053,0.0,8.558675874980638e-08,0.0
31,37.46957460096505,30.80203996907684,733.6697775993226,0.0014734303139821183,0.0,0.0014735363789299578,0.0,1.0606494783957539e-07,0.0
32,37.34566703624191,31.34818199628632,689.0620413904036,0.0014353283244788518,0.0,0.0014354454984411955,0.0,1.1717396234366129e-07,0.0
33,37.21863007446594,31.89264321151313,645.2729383606201,0.0015829079324796618,0.0,0.0015830552762488481,0.0,1.4734376918633212e-07,0.0
34,37.08847889861916,32.43539636793712,602.4881816314696,0.0017889163245813585,0.0,0.0017891073051915902,0.0,1.909806102316433e-07,0.0
35,36.95522888030389,32.976415357097224,560.9456720988311,0.001950310611366648,0.0,0.0019505507921183753,0.0,2.4018075172726333e-07,0.0
36,36.81889556682967,33.51567521217214,520.9516828535916,0.002484212200328364,0.0,0.0024845665747139957,0.0,3.543743856315902e-07,0.0
37,36.67949466833073,34.05315210997315,482.9012049751502,0.002728044233538789,0.0,0.0027284971104507933,0.0,4.5287691200456004e-07,0.0
38,36.09153440869359,36.18479369961207,362.4029859786793,0.004218703624664732,0.0,0.004219945449846442,0.0,1.2418251817102044e-06,0.0
39,38.68892326225698,27.04833743448202,1046.9472665607632,0.0008059417873417062,0.0,0.0008059702948163063,0.0,2.8507474600109745e-08,0.0
40,38.58654862739613,27.60878134728513,998.7271022416444,0.0011458519100646268,0.0,0.001145896362292841,0.0,4.44522282143367e-08,0.0
41,38.48092332630997,28.16772469576237,950.6814015478155,0.0011908631266056033,0.0,0.0011909141314026895,0.0,5.1004797086166495e-08,0.0
42,38.37206126242352,28.725131642390245,902.84146540443,0.0009930050711621766,0.0,0.0009930522991693212,0.0,4.722800714461288e-08,0.0
43,38.25997662378592,29.28096746915477,855.2456619239114,0.0011697830959935508,0.0,0.001169845077891034,0.0,6.198189748322751e-08,0.0
44,38.14468386993303,29.83519859074117,807.9414115020296,0.001192684669051906,0.0,0.0011927554924861202,0.0,7.082343421427849e-08,0.0
45,38.02619771865637,30.387792566174863,760.9878493822154,0.0013239893807560383,0.0,0.0013240779926167645,0.0,8.86118607262322e-08,0.0
46,37.90453313269919,30.93871810893301,714.4594347962936,0.0013599360826965464,0.0,0.0013600393532771013,0.0,1.0327058055491917e-07,0.0
47,37.77970530639941,31.48794509554942,668.4508940648566,0.00248637270410646,0.0,0.002486585003888493,0.0,2.1229978203326713e-07,0.0
48,37.65172965229903,32.03544457273861,623.0840560023934,0.0018262051544613023,0.0,0.0018263873949118437,0.0,1.822404505414689e-07,0.0
49,37.52062178773912,32.581188763067985,578.5173796700012,0.0018626929666436401,0.0,0.0018629086445538607,0.0,2.1567791022060467e-07,0.0
50,37.38639752145882,33.125151069209814,534.959299311266,0.0021926150464530426,0.0,0.002192911856885047,0.0,2.968104320043817e-07,0.0
51,37.24907284021617,33.66730607680735,492.6868986186104,0.002784148122946184,0.0,0.002784591914952552,0.0,4.4379200636818564e-07,0.0
52,37.108663895448274,34.20762955599211,452.0717458074654,0.0031427501208860674,0.0,0.0031433449747312755,0.0,5.948538452081077e-07,0.0
53,36.96518698998718,34.74609846159084,413.6145381527521,0.0035103205141316127,0.0,0.0035111141661527665,0.0,7.936520211538831e-07,0.0
54,36.81865856484759,35.28269093206378,377.9883596419532,0.004984739406301231,0.0,0.004986075783553756,0.0,1.3363772525254447e-06,0.0
55,36.51651353185552,36.3501650247302,319.0384954957483,0.004602757904389878,0.0,0.004604507056806292,0.0,1.7491524164142333e-06,0.0
