location_id,receiver_latitude,receiver_longitude,repi_km,analysed_pga_g,analysed_loss_ratio,global_cmt_pga_g,global_cmt_loss_ratio,pga_difference_g,loss_ratio_difference
5630,39.55737769210108,38.25796720836893,148.35840299565308,0.0147033107034786,0.0,0.014728907172256736,0.0,-2.559646877813536e-05,0.0
5631,39.5241133268039,38.36801022948124,140.67764230532833,0.015646979736472607,0.0,0.01567725247472709,0.0,-3.0272738254483178e-05,0.0
5632,39.490725354192925,38.47795776481179,133.32284623366797,0.016242559772524697,0.0,0.01627754174821037,0.0,-3.4981975685674516e-05,0.0
5633,39.457213939963516,38.587809679619824,126.35133389397413,0.01757199393254793,0.0,0.01761407095046091,0.0,-4.20770179129816e-05,0.0
5634,39.42357924989265,38.69756584152571,119.83042765158136,0.018990030783106685,0.0,0.019040508601029352,0.0,-5.0477817922667256e-05,0.0
5635,39.38982144983406,38.80722612050567,113.83802081938275,0.020469145083072265,0.0,0.020529333383370246,0.0,-6.018830029798014e-05,0.0
5636,39.35594070571317,38.91679038888629,108.46220163340308,0.022237198438294154,0.0,0.022309072950781435,0.0,-7.187451248728133e-05,0.0
5637,39.321937183522095,39.026258521339145,103.79929398506222,0.027200845094977458,0.0,0.027295721445298606,0.0,-9.487635032114777e-05,0.0
5638,39.28781104931469,39.135630394875236,99.94962626373834,0.026179917834498894,0.0,0.026279010360127284,0.0,-9.909252562839005e-05,0.0
5639,39.25356246920161,39.24490588883929,97.01058157221597,0.027335065662445375,0.0,0.027444734721673116,0.0,-0.0001096690592277405,0.0
5640,39.219191609345344,39.35408488490415,95.06718766075498,0.028145914821935625,0.0,0.028263379362293513,0.0,-0.00011746454035788806,0.0
5641,39.184698635955364,39.46316726706495,94.18164049772703,0.027748238252213134,0.0,0.027866362402362878,0.0,-0.00011812415014974403,0.0
5642,39.15008371528316,39.57215292163329,94.38426345785079,0.02906405737350417,0.0,0.029186880473647526,0.0,-0.00012282310014335648,0.0
5643,39.11534701361746,39.68104173723133,95.66868180251147,0.029663062528971065,0.0,0.029784725638544333,0.0,-0.00012166310957326815,0.0
