comparison_source,metric,epicentral_distance_km,kernel_bandwidth_km,pairs_within_200_km,effective_pair_count,systematic_mean_signed_change,empirical_standard_deviation,weighted_negative_percent,weighted_unchanged_percent,weighted_positive_percent
isc_ehb,pga_percent,174.0,15.0,1480,604.0366117504807,-0.8088648853541034,2.1934481943584085,66.5361849474046,10.366295561027489,23.09751949156791
isc_ehb,pga_percent,175.0,15.0,1480,599.2515620275922,-0.8084785686701788,2.18273319516296,66.62566933113506,10.35540846529366,23.01892220357127
isc_ehb,pga_percent,176.0,15.0,1480,593.7361022772886,-0.8086602482461352,2.171531755106712,66.72116088436287,10.34515465593626,22.933684459700856
isc_ehb,pga_percent,177.0,15.0,1480,587.4873527480024,-0.8093439045136106,2.159824156495757,66.82172881378769,10.335683640694977,22.84258754551734
isc_ehb,pga_percent,178.0,15.0,1480,580.5118570835083,-0.8104629193266969,2.1476014818060274,66.92643292733463,10.327130007208927,22.74643706545645
isc_ehb,pga_percent,179.0,15.0,1480,572.8256719402269,-0.8119510509644853,2.1348651431977284,67.03434025488862,10.319611413652494,22.646048331458893
isc_ehb,pga_percent,180.0,15.0,1480,564.4542079003154,-0.8137433400366051,2.1216262248342037,67.14454023633432,10.31322695089198,22.542232812773698
isc_ehb,pga_percent,181.0,15.0,1480,555.4318224051729,-0.8157769294230173,2.10790466785275,67.2561581929655,10.308055907671077,22.435785899363417
isc_ehb,pga_percent,182.0,15.0,1480,545.8011727449164,-0.8179917849215864,2.0937283301999905,67.36836687462973,10.304156957076524,22.327476168293753
isc_ehb,pga_percent,183.0,15.0,1480,535.6123458392273,-0.8203313071174732,2.079131954618026,67.48039595364001,10.301567768844903,22.218036277515083
isc_ehb,pga_percent,184.0,15.0,1480,524.9217912266164,-0.8227428289280926,2.064156077908958,67.59153941360238,10.300305038683115,22.108155547714507
isc_ehb,pga_percent,185.0,15.0,1480,513.7910934946642,-0.8251779971239679,2.0488459133258816,67.70116085335118,10.300364913364241,21.99847423328458
isc_ehb,pga_percent,186.0,15.0,1480,502.2856291962037,-0.8275930397069902,2.033250235692328,67.8086967902283,10.301723779495296,21.8895794302764
isc_ehb,pga_percent,187.0,15.0,1480,490.4731599113285,-0.8299489242017121,2.017420295824681,67.9136581008106,10.3043393749611,21.782002524228304
isc_ehb,pga_percent,188.0,15.0,1480,478.4224165311992,-0.8322114145779105,2.001408787226621,68.01562977952199,10.308152175399943,21.676218045078084
isc_ehb,pga_percent,189.0,15.0,1480,466.2017294564084,-0.8343510366096527,1.9852688840493316,68.1142692258122,10.31308700377254,21.57264377041525
isc_ehb,pga_percent,190.0,15.0,1480,453.8777551374937,-0.8363429629627972,1.9690533651668523,68.2093032889349,10.319054809108703,21.471641901956374
isc_ehb,pga_percent,191.0,15.0,1480,441.51434167893365,-0.8381668302004935,1.9528138350859634,68.30052430662802,10.32595456069358,21.373521132678402
isc_ehb,pga_percent,192.0,15.0,1480,429.17156594802793,-0.8398065002458357,1.9366000484525603,68.38778537148187,10.333675206025553,21.278539422492578
isc_ehb,pga_percent,193.0,15.0,1480,416.9049629030579,-0.8412497787061128,1.9204593412596276,68.47099504808482,10.342097644514185,21.186907307401004
isc_ehb,pga_percent,194.0,15.0,1480,404.76495587315986,-0.8424881019227707,1.904436168601433,68.55011174693622,10.351096673725877,21.098791579337906
isc_ehb,pga_percent,195.0,15.0,1480,392.7964853653752,-0.8435162037515719,1.888571746017895,68.62513793941244,10.360542870658536,21.014319189929026
isc_ehb,pga_percent,196.0,15.0,1480,381.03882448028054,-0.844331771985896,1.872903789165687,68.69611437347464,10.37030437668055,20.933581249844803
isc_ehb,pga_percent,197.0,15.0,1480,369.5255617140067,-0.8449351030957901,1.8574663447453936,68.76311442385796,10.380248561086498,20.856637015055526
isc_ehb,pga_percent,198.0,15.0,1480,358.28472702155574,-0.845328762641247,1.8422897042916704,68.82623868449274,10.390243544429467,20.783517771077783
isc_ehb,pga_percent,199.0,15.0,1480,347.33903444744635,-0.8455172573944079,1.8274003915633328,68.88560988593663,10.400159568669034,20.714230545394333
isc_ehb,pga_percent,200.0,15.0,1480,336.70621412116634,-0.8455067239241314,1.8128212138075086,68.94136819743885,10.409870206560273,20.648761596000888
isc_ehb,loss_ratio,0.0,15.0,1480,36.0508626797543,-0.0029491702826435475,0.01502867843901785,22.185776862014308,69.68769704951295,8.126526088472733
isc_ehb,loss_ratio,1.0,15.0,1480,37.68506901057705,-0.0027251195831124735,0.014501373317597622,21.338306782571642,70.65845221035904,8.003241007069295
isc_ehb,loss_ratio,2.0,15.0,1480,39.380065377647895,-0.0025132697698853545,0.013978173166527047,20.51445089076659,71.60493971071249,7.8806093985209325
isc_ehb,loss_ratio,3.0,15.0,1480,41.13844900288988,-0.002313343995296881,0.013459661817259577,19.71457999814766,72.52691097711869,7.758509024733661
isc_ehb,loss_ratio,4.0,15.0,1480,42.96326475541675,-0.002125044355301461,0.012946405799386307,18.938967021295305,73.42426457001609,7.636768408688611
isc_ehb,loss_ratio,5.0,15.0,1480,44.85806025048915,-0.0019480538402642754,0.012438953850862664,18.187785887309435,74.29704656506992,7.515167547620635
isc_ehb,loss_ratio,6.0,15.0,1480,46.82693714987949,-0.0017820383155346474,0.01193783664754395,17.461111145433474,75.14544929876442,7.393439555802107
isc_ehb,loss_ratio,7.0,15.0,1480,48.8745961039356,-0.0016266485113473636,0.011443566735596135,16.758918317527225,75.9698083474231,7.271273335049673
isc_ehb,loss_ratio,8.0,15.0,1480,51.00637223394776,-0.0014815220029589819,0.010956638642897577,16.08108502120801,76.77059761345016,7.148317365341851
isc_ehb,loss_ratio,9.0,15.0,1480,53.22825742106548,-0.001346285163756131,0.010477529137760755,15.42739290067726,77.54842240237923,7.024184696943507
isc_ehb,loss_ratio,10.0,15.0,1480,55.5469049479961,-0.0012205550763393286,0.010006697595395644,14.797530401016962,78.30401039110161,6.898459207881416
isc_ehb,loss_ratio,11.0,15.0,1480,57.969611248722245,-0.0011039413892361492,0.009544586424800898,14.191096421388071,79.0382004133956,6.770703165216337
isc_ehb,loss_ratio,12.0,15.0,1480,60.5042686965406,-0.0009960481098553273,0.009091621501590484,13.607604880240013,79.75192902558805,6.64046609417193
isc_ehb,loss_ratio,13.0,15.0,1480,63.159282567796424,-0.0008964753274552371,0.008648212546120646,13.046490220369591,80.44621486463161,6.5072949149988135
isc_ehb,loss_ratio,14.0,15.0,1480,65.94344466289783,-0.0008048208631341999,0.008214753381745252,12.507113872403444,81.12214087438355,6.370745253212996
isc_ehb,loss_ratio,15.0,15.0,1480,68.8657557030279,-0.0007206818469957342,0.0077916220057394885,11.98877168100368,81.78083455390565,6.230393765090656
isc_ehb,loss_ratio,16.0,15.0,1480,71.93518876644822,-0.0006436562255135328,0.007379180406075323,11.49070227795014,82.423446473432,6.085851248617855
isc_ehb,loss_ratio,17.0,15.0,1480,75.1603869644523,-0.0005733442045155216,0.006977774061477427,11.012096359689947,83.05112740696187,5.936776233348182
isc_ehb,loss_ratio,18.0,15.0,1480,78.5492906269892,-0.0005093496349157396,0.006587731070620633,10.552106793916547,83.66500454099491,5.782888665088549
isc_ehb,loss_ratio,19.0,15.0,1480,82.10869285220464,-0.0004512813491521792,0.0062093608693615686,10.109859440871027,84.26615733043121,5.62398322869775
isc_ehb,loss_ratio,20.0,15.0,1480,85.84372773797848,-0.0003987544560793135,0.00584295251266656,9.684464531798335,84.8555936767583,5.459941791443365
isc_ehb,loss_ratio,21.0,15.0,1480,89.75730321630074,-0.0003513916007191526,0.005488772520171773,9.275028401698394,85.43422719030286,5.290744407998736
isc_ehb,loss_ratio,22.0,15.0,1480,93.84950017203052,-0.000308824192785839,0.005147062310400735,8.880665329438106,86.00285635652153,5.11647831404036
isc_ehb,loss_ratio,23.0,15.0,1480,98.1169710541466,-0.00027069360436775687,0.004818035277375895,8.50050919942395,86.56214644511338,4.937344355462635
isc_ehb,loss_ratio,24.0,15.0,1480,102.55238349700439,-0.0002366523328027543,0.004501873593002384,8.133724669797648,87.11261497070645,4.7536603594959015
isc_ehb,loss_ratio,25.0,15.0,1480,107.14396585414218,-0.00020636511996311187,0.00419872484705555,7.779517516909077,87.65462142854285,4.565861054548069
isc_ehb,loss_ratio,26.0,15.0,1480,111.8752195737917,-0.0001795100143270038,0.0039086986614752335,7.437143828455638,88.1883618859905,4.374494285553851
isc_ehb,loss_ratio,27.0,15.0,1480,116.7248650780304,-0.0001557793578670926,0.0036318634345102233,7.105917740780272,88.71386881447052,4.180213444749233
isc_ehb,loss_ratio,28.0,15.0,1480,121.66708033704619,-0.00013488067645951417,0.0033682433808355844,6.785217460280228,89.23101630629115,3.9837662334286126
isc_ehb,loss_ratio,29.0,15.0,1480,126.67207259585966,-0.00011653745067770026,0.0031178160343625014,6.474489373462102,89.7395305525385,3.7859800739994043
isc_ehb,loss_ratio,30.0,15.0,1480,131.70699347670666,-0.00010048974383349331,0.0028805103701300405,6.173250131407985,90.23900518184115,3.5877446867508507
isc_ehb,loss_ratio,31.0,15.0,1480,136.7371683595855,-8.649466613307932e-05,0.002656205680433871,5.881086686764999,90.72892079832793,3.3899925149070724
isc_ehb,loss_ratio,32.0,15.0,1480,141.72756787536437,-7.432665778447819e-05,0.002444731309281411,5.597654357778268,91.20866783316691,3.1936778090548152
isc_ehb,loss_ratio,33.0,15.0,1480,146.64441017592168,-6.377757956450507e-05,0.0022458673104313437,5.322673086557291,91.67757165754091,2.9997552559017806
isc_ehb,loss_ratio,34.0,15.0,1480,151.45675572955483,-5.465660627084112e-05,0.0020593460505421417,5.055922140092057,92.13491881011775,2.8091590497901837
isc_ehb,loss_ratio,35.0,15.0,1480,156.13794855160126,-4.678992605540895e-05,0.0018848547336743396,4.797233566042071,92.57998317606375,2.6227832578941874
isc_ehb,loss_ratio,36.0,15.0,1480,160.6667721462993,-4.002025620158947e-05,0.0017220387800349296,4.546484756432517,93.0120510163861,2.4414642271813944
isc_ehb,loss_ratio,37.0,15.0,1480,165.02822318820617,-3.4206192831894255e-05,0.00157050595361883,4.303590488920523,93.43044387713975,2.265965633939716
isc_ehb,loss_ratio,38.0,15.0,1480,169.21385459720548,-2.9221417771430226e-05,0.0014298311028837032,4.0684948075735745,93.83453859280667,2.096966599619758
isc_ehb,loss_ratio,39.0,15.0,1480,173.2216926923993,-2.4953789955358624e-05,0.001299561357533686,3.8411630757615303,94.2237838179066,1.935053106331883
isc_ehb,loss_ratio,40.0,15.0,1480,177.05578072883895,-2.1304351149481215e-05,0.0011792216136643828,3.6215744872153697,94.59771275509355,1.780712757691082
isc_ehb,loss_ratio,41.0,15.0,1480,180.72543567404136,-1.8186276334141267e-05,0.0010683201387652827,3.4097152630507432,94.95595197706996,1.6343327598792818
isc_ehb,loss_ratio,42.0,15.0,1480,184.24432266649214,-1.5523798031607248e-05,0.000966354136392257,3.2055726984364608,95.29822644705906,1.4962008545044636
isc_ehb,loss_ratio,43.0,15.0,1480,187.6294523438184,-1.3251131411990819e-05,0.0008728151261007766,3.009130158115309,95.62436101610474,1.366508825779946
isc_ehb,loss_ratio,44.0,15.0,1480,190.90019342927354,-1.1311423546628832e-05,0.0007871940154869153,2.820363059804852,95.93427880783017,1.245358132365001
isc_ehb,loss_ratio,45.0,15.0,1480,194.07737160603165,-9.655746073189085e-06,0.0007089857658108215,2.639235832082655,96.22799698998574,1.132767177931591
isc_ehb,loss_ratio,46.0,15.0,1480,197.18250096335757,-8.242146160900698e-06,0.0006376935786588117,2.465699790854066,96.50562047877389,1.0286797303720292
isc_ehb,loss_ratio,47.0,15.0,1480,200.23717043257065,-7.034766336905691e-06,0.0005728325566725323,2.299691846826003,96.76733413126999,0.9329740219040037
isc_ehb,loss_ratio,48.0,15.0,1480,203.26258746594937,-6.003039707685787e-06,0.0005139328151302271,2.141133935423103,97.01339395995001,0.8454721046268904
isc_ehb,loss_ratio,49.0,15.0,1480,206.2792660920844,-5.120963559101533e-06,0.0004605420421007314,1.9899330493388085,97.24411785893128,0.7659490917298972
isc_ehb,loss_ratio,50.0,15.0,1480,209.3068365584937,-4.366451347470125e-06,0.0004122275223957664,1.84598175095153,97.45987627154265,0.6941419775058041
isc_ehb,loss_ratio,51.0,15.0,1480,212.36394842167124,-3.7207607405163254e-06,0.0003685776543649439,1.7091590454386416,97.66108316004195,0.6297577945193898
isc_ehb,loss_ratio,52.0,15.0,1480,215.46823716426562,-3.1679936178368144e-06,0.00032920299874538903,1.5793315038386162,97.84818756632541,0.5724809298359728
isc_ehb,loss_ratio,53.0,15.0,1480,218.63632513766436,-2.694662745763384e-06,0.0002937369055459635,1.4563545369239719,98.0216659816106,0.5219794814654545
isc_ehb,loss_ratio,54.0,15.0,1480,221.88382990100976,-2.2893191282519205e-06,0.0002618357687112238,1.340073734170606,98.18201567626097,0.4779105895684395
isc_ehb,loss_ratio,55.0,15.0,1480,225.22535613397594,-1.9422337196585624e-06,0.00023317895954897067,1.2303261962478134,98.3297490798694,0.43992472388278425
isc_ehb,loss_ratio,56.0,15.0,1480,228.67445077309023,-1.6451271812799666e-06,0.00020746848912097082,1.1269418035135055,98.46538924714149,0.40766894934500936
isc_ehb,loss_ratio,57.0,15.0,1480,232.24350463448405,-1.3909415905737532e-06,0.00018442844747942509,1.0297443764667091,98.58946639698593,0.3807892265473672
isc_ehb,loss_ratio,58.0,15.0,1480,235.94358752553552,-1.173648398425596e-06,0.0001638042642319792,0.9385526967083225,98.70251547003024,0.3589318332614732
isc_ehb,loss_ratio,59.0,15.0,1480,239.7842078735677,-9.88087415361272e-07,0.0001453618308284902,0.853181368599122,98.80507461284076,0.34174401856011855
isc_ehb,loss_ratio,60.0,15.0,1480,243.77299250370862,-8.298321437441785e-07,0.000128886520512097,0.7734415125121695,98.89768446479164,0.3288740226961963
isc_ehb,loss_ratio,61.0,15.0,1480,247.9152877564278,-6.950773226264129e-07,0.00011418213732858412,0.6991412904474339,98.98088809540295,0.31997061414960426
isc_ehb,loss_ratio,62.0,15.0,1480,252.2136900446634,-5.805450880783992e-07,0.00010106982114281896,0.6300862739045635,99.05523141608808,0.3146823100073385
isc_ehb,loss_ratio,63.0,15.0,1480,256.6675225385364,-4.834066562006401e-07,8.938693141432468e-05,0.5660796723397821,99.12126387115144,0.31265645650876434
isc_ehb,loss_ratio,64.0,15.0,1480,261.272285067769,-4.0121689734982885e-07,7.898592863228148e-05,0.5069224482163707,99.17953919965545,0.3135383521281777
isc_ehb,loss_ratio,65.0,15.0,1480,266.0191163317202,-3.3185958260401435e-07,6.973326885872476e-05,0.4524133514253668,99.23061605398597,0.31697059458864124
isc_ehb,loss_ratio,66.0,15.0,1480,270.8943203529755,-2.735014454593336e-07,6.150832379903489e-05,0.40234891140435636,99.27505826445324,0.3225928241423903
isc_ehb,loss_ratio,67.0,15.0,1480,275.87902134397115,-2.2455351441919692e-07,5.4202336205788145e-05,0.3565234292035931,99.31343455395033,0.330042016846081
isc_ehb,loss_ratio,68.0,15.0,1480,280.9490205140132,-1.8363843867567577e-07,4.7717418200037985e-05,0.3147290135548413,99.34631753408277,0.33895345236238533
isc_ehb,loss_ratio,69.0,15.0,1480,286.0749318287877,-1.4956275383891764e-07,4.196559822304326e-05,0.27675570420286283,99.37428185501777,0.3489624407793685
isc_ehb,loss_ratio,70.0,15.0,1480,291.22266795457466,-1.2129322257473974e-07,3.686792076232136e-05,0.24239172196715986,99.39790143510821,0.359706842924618
isc_ehb,loss_ratio,71.0,15.0,1480,296.35432947432355,-9.793654113430504e-08,3.2353601676008936e-05,0.21142387801161783,99.41774576110005,0.37083036088833915
isc_ehb,loss_ratio,72.0,15.0,1480,301.4295181555211,-7.872183198935787e-08,2.8359240817372165e-05,0.1836381647022057,99.43437532169648,0.3819865136012964
isc_ehb,loss_ratio,73.0,15.0,1480,306.4070492551525,-6.298544959757152e-08,2.4828092690948948e-05,0.15882053767788332,99.44833631110086,0.39284315122126295
isc_ehb,loss_ratio,74.0,15.0,1480,311.24698267660216,-5.015771463593671e-08,2.170939501622794e-05,0.13675788417734647,99.46015480837615,0.4030873074465059
isc_ehb,loss_ratio,75.0,15.0,1480,315.9128360685785,-3.975126514913056e-08,1.8957754308217696e-05,0.1172391574205117,99.47033069607706,0.41243014650243576
isc_ehb,loss_ratio,76.0,15.0,1480,320.3737953421887,-3.13507736206683e-08,1.653258689304208e-05,0.10005664232942141,99.47933162112324,0.4206117365473598
isc_ehb,loss_ratio,77.0,15.0,1480,324.6067109326007,-2.46038290520003e-08,1.4397613158403653e-05,0.08500730553464636,99.48758731726467,0.42740537720067523
isc_ehb,loss_ratio,78.0,15.0,1480,328.59767041773017,-1.921282429094192e-08,1.252040229996748e-05,0.0718941737511832,99.49548459904543,0.4326212272034105
isc_ehb,loss_ratio,79.0,15.0,1480,332.34297335586245,-1.4927722264605255e-08,1.0871964377567467e-05,0.0605276801824097,99.5033633021035,0.4361090177140868
isc_ehb,loss_ratio,80.0,15.0,1480,335.84939864091734,-1.1539601367633501e-08,9.42638615327677e-06,0.05072691908974314,99.51151338715873,0.4377596937515394
isc_ehb,loss_ratio,81.0,15.0,1480,339.13373749251525,-8.87490082482298e-09,8.160506958035354e-06,0.042320753949472344,99.5201733509442,0.4375058951063315
isc_ehb,loss_ratio,82.0,15.0,1480,342.2216511285952,-6.7903021409624904e-09,7.053630730283944e-06,0.035148734056487066,99.52953000424321,0.43532126170028196
isc_ehb,loss_ratio,83.0,15.0,1480,345.1459855337526,-5.168193543858317e-09,6.087270386922352e-06,0.029061786932211547,99.53971959339222,0.43121861967557157
isc_ehb,loss_ratio,84.0,15.0,1480,347.9447245496495,-3.9126714335861595e-09,5.244920813831913e-06,0.023922668082830993,99.55083016494761,0.425247166969552
isc_ehb,loss_ratio,85.0,15.0,1480,350.6587811858125,-2.9460371118245425e-09,4.511856982973926e-06,0.019606164094848475,99.56290501006788,0.41748882583728697
isc_ehb,loss_ratio,86.0,15.0,1480,353.3298169260882,-2.205749305608617e-09,3.874953993369413e-06,0.01599905843187808,99.57594697977295,0.4080539617951644
isc_ehb,loss_ratio,87.0,15.0,1480,355.998246674382,-1.6417939829104949e-09,3.3225261692329865e-06,0.012999880568018343,99.58992343644215,0.397076682989845
isc_ehb,loss_ratio,88.0,15.0,1480,358.70154239521855,-1.2144333372849814e-09,2.8441827055102815e-06,0.01051846758303113,99.60477160022344,0.3847099321935149
isc_ehb,loss_ratio,89.0,15.0,1480,361.47290100327075,-8.922961084255377e-10,2.4306977068926688e-06,0.008475372765224554,99.6204040591196,0.3711205681151676
isc_ehb,loss_ratio,90.0,15.0,1480,364.34029913634157,-6.507719626903896e-10,2.0738928030618783e-06,0.006801158184954701,99.63671423478776,0.35648460702727913
isc_ehb,loss_ratio,91.0,15.0,1480,367.3259236064856,-4.706736897416663e-10,1.766530827494643e-06,0.005435607957341495,99.65358162835885,0.34098276368381325
isc_ehb,loss_ratio,92.0,15.0,1480,370.4459431125625,-3.371325548029137e-10,1.5022193118365688e-06,0.004326896529642569,99.67087670765916,0.32479639581120695
isc_ehb,loss_ratio,93.0,15.0,1480,373.7105735023269,-2.386942554886637e-10,1.2753227695216768e-06,0.003430742411971811,99.68846533538164,0.30810392220639876
isc_ehb,loss_ratio,94.0,15.0,1480,377.1243834507414,-1.6658547369149575e-10,1.0808829216652087e-06,0.0027095729238268045,99.70621267403193,0.29107775304424816
isc_ehb,loss_ratio,95.0,15.0,1480,380.6867873662802,-1.1412385508827508e-10,9.145461587533199e-07,0.002131720294310982,99.72398653576327,0.27388174394241066
isc_ehb,loss_ratio,96.0,15.0,1480,384.3926753130864,-7.624724860682343e-11,7.724976384659113e-07,0.0016706642713960565,99.7416601722674,0.2566691634611827
isc_ehb,loss_ratio,97.0,15.0,1480,388.23313394784134,-4.9141060981580054e-11,6.5140149905906e-07,0.001304331589231375,99.75911452120609,0.23958114720467427
isc_ehb,loss_ratio,98.0,15.0,1480,392.19621679304305,-2.9945513158658093e-11,5.48346725120152e-07,0.0010144584222146133,99.77623994133621,0.2227456002415895
isc_ehb,loss_ratio,99.0,15.0,1480,396.26772611958137,-1.652733827787594e-11,4.6079824375919344e-07,0.0007860184294495454,99.7929374789979,0.20627650257266916
isc_ehb,loss_ratio,100.0,15.0,1480,400.43197231251344,-7.302975625275005e-12,3.865528592209941e-07,0.0006067161917005981,99.80911971474205,0.19027356906623225
isc_ehb,loss_ratio,101.0,15.0,1480,404.67248018959333,-1.1025574025387221e-12,3.236996564053546e-07,0.00046654373435449695,99.8247112414225,0.17482221484311547
isc_ehb,loss_ratio,102.0,15.0,1480,408.9726158105621,2.934056884519101e-12,2.705845218692237e-07,0.0003573963450479126,99.83964882492228,0.15999377873266485
isc_ehb,loss_ratio,103.0,15.0,1480,413.31611229673706,5.436265715426449e-12,2.2577844672528546e-07,0.0002727429432731273,99.85388129661081,0.14584596044593873
isc_ehb,loss_ratio,104.0,15.0,1480,417.68747934375676,6.86238369162103e-12,1.880492909025333e-07,0.00020734574368511436,99.86736922331501,0.1324234309412919
isc_ehb,loss_ratio,105.0,15.0,1480,422.07228846872584,7.544451575714155e-12,1.5633670337988524e-07,0.0001570237794314182,99.88008439658404,0.11975857963652879
isc_ehb,loss_ratio,106.0,15.0,1480,426.45733431622364,7.721715539117703e-12,1.2972990869329024e-07,0.00011845492941907756,99.89200917875391,0.10787236631664997
isc_ehb,loss_ratio,107.0,15.0,1480,430.83068102767095,7.565514729692672e-12,1.0744808638976338e-07,8.901134859823205e-05,99.90313573908156,0.09677524956984884
isc_ehb,loss_ratio,108.0,15.0,1480,435.18161104034465,7.197693603273816e-12,8.882308709340478e-08,6.662357070448698e-05,99.91346520920945,0.08646816721984667
isc_ehb,loss_ratio,109.0,15.0,1480,439.5005009236776,6.704162318173133e-12,7.328424627212022e-08,4.966898895731788e-05,99.92300678356642,0.0769435474446173
isc_ehb,loss_ratio,110.0,15.0,1480,443.77865420347575,6.1448415951689445e-12,6.034507440375814e-08,3.6880884245392794e-05,99.9317767870468,0.06818633206893243
isc_ehb,loss_ratio,111.0,15.0,1480,448.00812392063955,5.560927544158675e-12,4.9591619775817977e-08,2.7274634856737493e-05,99.93979772944685,0.06017499591830331
isc_ehb,loss_ratio,112.0,15.0,1480,452.1815574866429,4.980179831037395e-12,4.067231736681918e-08,2.0088187841656104e-05,99.947097363635,0.052882548177136994
isc_ehb,loss_ratio,113.0,15.0,1480,456.2920930753004,4.4207588407332955e-12,3.328915393401755e-08,1.4734287426314693e-05,99.95370776224208,0.04627750347048493
isc_ehb,loss_ratio,114.0,15.0,1480,460.33333047800727,3.894002400696666e-12,2.718999539536075e-08,1.076233355179396e-05,99.95966442570865,0.040324811957796115
isc_ehb,loss_ratio,115.0,15.0,1480,464.29939050747555,3.406430633470961e-12,2.2161937709520043e-08,7.828080506416477e-06,99.96500543276183,0.03498673915765251
isc_ehb,loss_ratio,116.0,15.0,1480,468.18506641150844,2.9611909965454878e-12,1.8025556633331345e-08,5.66968142211056e-06,99.96977064274247,0.030223687576119356
isc_ehb,loss_ratio,117.0,15.0,1480,471.9860593402541,2.559098532157599e-12,1.4629944914632114e-08,4.088840662891957e-06,99.97400095762116,0.02599495353819143
isc_ehb,loss_ratio,118.0,15.0,1480,475.699278842258,2.1993840899387387e-12,1.1848437635493343e-08,2.93605556797358e-06,99.97773764998661,0.022259413957809875
isc_ehb,loss_ratio,119.0,15.0,1480,479.323179837552,1.8802321603975407e-12,9.574937557520427e-09,2.0991150059833507e-06,99.98102176173758,0.018976139147411284
isc_ehb,loss_ratio,120.0,15.0,1480,482.8581006305553,1.5991671693520244e-12,7.720762459175448e-09,1.4941784169182655e-06,99.98389357665418,0.016104929167378188
isc_ehb,loss_ratio,121.0,15.0,1480,486.3065631433751,1.3533304986508173e-12,6.211945632583384e-09,1.058889154514291e-06,99.98639216847238,0.013606772638472856
isc_ehb,loss_ratio,122.0,15.0,1480,489.67349715785474,1.1396785005668035e-12,4.986928972933951e-09,7.47083533949325e-07,99.98855502455386,0.01144422836261456
isc_ehb,loss_ratio,123.0,15.0,1480,492.9663549695494,9.551231457413562e-13,3.994595503870102e-09,5.247453232336142e-07,99.99041774376938,0.009581731485285674
isc_ehb,loss_ratio,124.0,15.0,1480,496.19509100010987,7.96630777668838e-13,3.1925947981554012e-09,3.669274639262298e-07,99.99201380582656,0.00798582724595849
isc_ehb,loss_ratio,125.0,15.0,1480,499.37199166919186,6.612900638908029e-13,2.545920637471919e-09,2.554212055869379e-07,99.99337440802041,0.006625336558375271
isc_ehb,loss_ratio,126.0,15.0,1480,502.5113529743357,5.463571351982784e-13,2.025705471558804e-09,1.7699989201419237e-07,99.99452836430086,0.0054714586992523125
isc_ehb,loss_ratio,127.0,15.0,1480,505.62901543896197,4.492837217957334e-13,1.6082008468321383e-09,1.2210233077028466e-07,99.99550206067092,0.004497817226747787
isc_ehb,loss_ratio,128.0,15.0,1480,508.74177713421295,3.677325614454332e-13,1.2739170374421004e-09,8.385070198159047e-08,99.99631946027671,0.0036804558725796236
isc_ehb,loss_ratio,129.0,15.0,1480,511.86671440462004,2.9958327494722124e-13,1.0068986835082444e-09,5.732174472900574e-08,99.99700215113918,0.0029977915390788624
isc_ehb,loss_ratio,130.0,15.0,1480,515.0204461617122,2.4293113962984307e-13,7.941163743776396e-10,3.900869270420977e-08,99.99756942930904,0.0024305316822525705
isc_ehb,loss_ratio,131.0,15.0,1480,518.2183809965574,1.9608064301193884e-13,6.249568574970069e-10,2.6426105124176782e-08,99.99803841028985,0.0019615632840480606
isc_ehb,loss_ratio,132.0,15.0,1480,521.473987098279,1.5753529726882546e-13,4.907969500605552e-10,1.7821169442609393e-08,99.99842416184623,0.0015758203326115103
isc_ehb,loss_ratio,133.0,15.0,1480,524.7981234815502,1.2598489301030836e-13,3.8464832104946583e-10,1.1963905992317228e-08,99.99873985176741,0.0012601362686884376
isc_ehb,loss_ratio,134.0,15.0,1480,528.198467840048,1.0029113602898048e-13,3.008621316822748e-10,7.995523148356143e-09,99.99899690474838,0.001003087256090949
isc_ehb,loss_ratio,135.0,15.0,1480,531.6790719215902,7.947242198514524e-14,2.348841049254488e-10,5.3193923419460514e-09,99.99920516324619,0.0007948314344205518
isc_ehb,loss_ratio,136.0,15.0,1480,535.2400699789554,6.268834793340553e-14,1.8305196832130694e-10,3.5230862024322465e-09,99.99937304792344,0.0006269485534850876
isc_ehb,loss_ratio,137.0,15.0,1480,538.8775597074385,4.922442778357846e-14,1.4242840449307554e-10,2.322930015929806e-09,99.99950771406769,0.0004922836093759248
isc_ehb,loss_ratio,138.0,15.0,1480,542.5836680790592,3.8477366180551554e-14,1.1066367287608612e-10,1.52477817707769e-09,99.99961520113926,0.0003847973359496752
isc_ehb,loss_ratio,139.0,15.0,1480,546.3468064672808,2.994114889956123e-14,8.588295447164408e-11,9.96417801614578e-10,99.99970057332291,0.00029942568066469597
isc_ehb,loss_ratio,140.0,15.0,1480,550.1521102857173,2.3194125877848677e-14,6.659423637123194e-11,6.48257556172548e-10,99.9997680496198,0.00023194973193612473
isc_ehb,loss_ratio,141.0,15.0,1480,553.982048051589,1.788719422634079e-14,5.161321003976008e-11,4.198869939010706e-10,99.99982112259893,0.00017887698119318355
isc_ehb,loss_ratio,142.0,15.0,1480,557.8171736139242,1.373313200194686e-14,4.0002220640223654e-11,2.7077199986854834e-10,99.99986266542423,0.0001373343050099128
isc_ehb,loss_ratio,143.0,15.0,1480,561.6369838915025,1.0497088215342169e-14,3.1020786159364424e-11,1.7384797950006377e-10,99.99989502718246,0.0001049726436890786
isc_ehb,loss_ratio,144.0,15.0,1480,565.4208338343994,7.988199477504928e-15,2.40856153966991e-11,1.1113182186132879e-10,99.99992011685843,7.988303043656238e-05
